"","Allocated.Time","Web.or.Phone","Answered.by.specialist","Holiday.Type","Accom.type","Dep.Airport","Lead.Time","Destination","Duration","Adults","Children","Infants","Transport.Type","Answered.Q","Notes.Completed","Title","Enquiry.Comments","Booked.Status","EnquiryYear","EnquiryMonth","EnquiryDay","EnquiryWeekday","DepYear","DepMonth","DepDay","DepWeekday","Enquiry.Timecat","Enquiry.Time_class","DepartureSeason","Gender"
"515","Slow","WEB","1","A","grade1","MCH",77," AB",14,2,2,0,"A","NO","NO","Mr","NO","0","2018","1",21,"Sunday","2019","7",17,"Wednesday","Business_Hour","morning","summer","M"
"516","Slow","WEB","0","B","grade2","MCH",36," LA",7,2,0,0,"None Required","YES","YES","Mr","YES","0","2018","9",27,"Thursday","2019","6",2,"Sunday","Business_Hour","afternoon","summer","M"
"517","Slow","WEB","1","E","grade1","Lon Gat",54," AC",14,4,0,0,"A","YES","YES","Mr","NO","0","2017","8",9,"Wednesday","2018","8",23,"Thursday","Closed","morning","summer","M"
"518","Slow","WEB","0","A","grade3","BH",51," AB",10,4,0,0,"B","YES","YES","Mr","NO","0","2017","11",14,"Tuesday","2018","11",5,"Monday","Closed","morning","fall","M"
"519","Slow","WEB","1","A","grade2","MCH",64," AC",21,2,0,0,"A","YES","YES","Mr","NO","0","2017","7",23,"Sunday","2018","10",19,"Friday","Closed","morning","fall","M"
"520","Slow","WEB","1","A","grade2","MCH",20," AC",10,1,1,0,"None Required","NO","NO","Mr","NO","0","2017","11",22,"Wednesday","2018","4",9,"Monday","Business_Hour","afternoon","spring","M"
"521","Slow","WEB","1","E","None","MCH",26," LH",14,2,0,0,"A","NO","NO","Mr","NO","0","2018","2",12,"Monday","2018","8",13,"Monday","Business_Hour","afternoon","summer","M"
"522","Slow","WEB","1","A","grade1","Lon Heathrow",65," JH Area",14,5,0,0,"A","YES","YES","Mr","YES","0","2018","7",4,"Wednesday","2019","9",30,"Monday","Business_Hour","morning","fall","M"
"523","Slow","WEB","1","A","grade2","Lon All",70," JH Area",15,2,0,0,"None Required","YES","YES","Mr","NO","0","2018","5",17,"Thursday","2019","9",20,"Friday","Business_Hour","afternoon","fall","M"
"524","Slow","WEB","0","A","grade2","Lon All",130," AC",14,2,2,0,"A","YES","YES","Mr","NO","0","2017","4",17,"Monday","2019","10",16,"Wednesday","Business_Hour","morning","fall","M"
"525","Slow","WEB","1","B","grade2","MCH",42," NM AB Resort",14,3,0,0,"A","YES","YES","Mr","YES","0","2018","6",16,"Saturday","2019","4",5,"Friday","Closed","morning","spring","M"
"526","Slow","WEB","0","A","grade1","Any Airport",117," AC",14,2,3,0,"A","NO","NO","Mr","NO","0","2017","3",15,"Wednesday","2019","6",12,"Wednesday","Business_Hour","morning","summer","M"
"527","Slow","WEB","0","A","grade2","Lon All",102," CC City",7,4,0,0,"B","NO","NO","Mr","NO","0","2017","12",4,"Monday","2019","11",17,"Sunday","Business_Hour","morning","fall","M"
"528","Slow","WEB","1","A","grade2","MCH",54," AB",7,4,0,0,"None Required","YES","NO","Mr","NO","0","2018","12",30,"Sunday","2020","1",16,"Thursday","Closed","morning","winter","M"
"529","Slow","WEB","0","OTHER","None","GG",47," LH",3,2,1,0,"B","YES","NO","Mr","NO","0","2019","1",28,"Monday","2019","12",27,"Friday","Business_Hour","morning","winter","M"
"530","Slow","WEB","0","OTHER","grade1","Any Airport",29," AC",14,6,0,0,"A","NO","NO","Mr","NO","0","2018","1",4,"Thursday","2018","7",24,"Tuesday","Business_Hour","morning","summer","M"
"531","Slow","WEB","1","A","grade1","GG",89," AB",14,4,2,0,"None Required","YES","NO","Mr","NO","0","2019","1",21,"Monday","2020","10",7,"Wednesday","Business_Hour","afternoon","fall","M"
"532","Slow","WEB","1","E","grade1","MCH",27," AB",14,6,0,1,"A","NO","NO","Mr","NO","0","2017","2",10,"Friday","2017","8",15,"Tuesday","Closed","night","summer","M"
"533","Slow","WEB","1","OTHER","grade2","Any Airport",76," AA Resort",14,3,1,0,"B","YES","YES","Mr","NO","0","2018","5",11,"Friday","2019","10",23,"Wednesday","Closed","morning","fall","M"
"534","Slow","WEB","1","B","grade2","Any Airport",24," CC City",6,2,0,0,"None Required","NO","NO","Mr","NO","0","2018","5",15,"Tuesday","2018","10",31,"Wednesday","Business_Hour","afternoon","fall","M"
"535","Slow","WEB","0","A","grade1","Lon Gat",74," AC",14,7,1,0,"A","YES","NO","Mr","NO","0","2017","1",1,"Sunday","2018","6",7,"Thursday","Closed","morning","summer","M"
"536","Slow","WEB","1","A","grade1","Lon All",32," AB",14,2,5,1,"A","NO","NO","Mr","NO","0","2018","1",29,"Monday","2018","9",13,"Thursday","Business_Hour","morning","fall","M"
"537","Slow","WEB","1","OTHER","grade2","Lon All",59," AA Resort",7,4,1,0,"B","YES","NO","Mr","YES","0","2018","7",29,"Sunday","2019","9",21,"Saturday","Closed","morning","fall","M"
"538","Slow","WEB","1","A","grade2","Lon Heathrow",33," AA Resort",10,1,3,0,"B","YES","NO","Mr","YES","0","2018","12",29,"Saturday","2019","8",11,"Sunday","Closed","night","summer","M"
"539","Slow","WEB","1","A","grade2","Lon All",52," AA Resort",14,3,1,0,"B","NO","NO","Mr","NO","0","2017","8",17,"Thursday","2018","8",17,"Friday","Closed","morning","summer","M"
"540","Slow","WEB","0","E","None","Lon Gat",54," AB",14,5,2,0,"None Required","NO","NO","Mr","NO","0","2017","9",18,"Monday","2018","9",30,"Sunday","Business_Hour","morning","fall","M"
"541","Slow","WEB","0","A","grade2","Lon All",29," AA Resort",10,2,0,0,"B","NO","NO","Mr","NO","0","2018","2",28,"Wednesday","2018","9",17,"Monday","Business_Hour","afternoon","fall","M"
"542","Slow","WEB","1","OTHER","grade2","Lon All",57," AB",14,2,1,0,"None Required","YES","YES","Mr","YES","0","2018","6",18,"Monday","2019","7",27,"Saturday","Business_Hour","afternoon","summer","M"
"543","Slow","WEB","0","A","grade1","Lon Gat",49," AC",14,2,2,0,"A","NO","NO","Mr","NO","0","2017","2",20,"Monday","2018","2",3,"Saturday","Business_Hour","morning","winter","M"
"544","Slow","WEB","1","A","grade1","MCH",116," AB",14,10,3,0,"None Required","NO","NO","Mr","NO","0","2018","1",16,"Tuesday","2020","4",9,"Thursday","Business_Hour","morning","spring","M"
"545","Slow","WEB","1","B","grade1","Lon Gat",13," JH Area",18,5,0,0,"A","YES","YES","Mr","NO","0","2018","3",31,"Saturday","2018","6",24,"Sunday","Business_Hour","morning","summer","M"
"546","Slow","WEB","1","A","grade2","MCH",44,"OTHER",14,2,3,0,"None Required","YES","NO","Mr","YES","0","2018","9",19,"Wednesday","2019","7",25,"Thursday","Closed","morning","summer","M"
"547","Slow","WEB","0","A","grade2","MCH",54," AC",14,2,2,0,"None Required","NO","NO","Mr","NO","0","2017","4",26,"Wednesday","2018","5",8,"Tuesday","Business_Hour","afternoon","spring","M"
"548","Slow","WEB","1","B","grade1","MCH",41,"OTHER",16,5,1,0,"A","YES","YES","Mr","NO","0","2017","10",15,"Sunday","2018","8",2,"Thursday","Business_Hour","afternoon","summer","M"
"549","Slow","WEB","1","E","None","Lon All",67," AC",14,3,0,0,"A","NO","NO","Mr","NO","0","2018","2",9,"Friday","2019","5",22,"Wednesday","Business_Hour","morning","spring","M"
"550","Slow","WEB","1","A","grade2","Lon All",10," NM AB Resort",7,3,1,0,"B","NO","NO","Mr","NO","0","2017","1",15,"Sunday","2017","3",31,"Friday","Closed","morning","spring","M"
"551","Slow","WEB","0","B","None","MCH",76," CC City",6,3,0,0,"B","YES","YES","Mr","YES","0","2019","1",19,"Saturday","2020","6",30,"Tuesday","Business_Hour","morning","summer","M"
"552","Slow","WEB","0","A","grade2","Lon Heathrow",21," AC",7,2,1,0,"None Required","NO","NO","Mr","NO","0","2017","2",9,"Thursday","2017","7",8,"Saturday","Closed","morning","summer","M"
"553","Slow","WEB","1","A","grade2","OTHER",26," AB",14,3,1,0,"B","YES","NO","Mr","YES","0","2018","8",18,"Saturday","2019","2",11,"Monday","Business_Hour","morning","winter","M"
"554","Slow","WEB","1","A","grade2","Lon All",34," AA Resort",14,2,2,0,"B","YES","NO","Mr","YES","0","2019","1",5,"Saturday","2019","8",26,"Monday","Business_Hour","morning","summer","M"
"555","Slow","WEB","1","E","grade1","Lon All",63," AC",14,18,2,1,"A","NO","NO","Mr","NO","0","2017","4",24,"Monday","2018","7",11,"Wednesday","Business_Hour","afternoon","summer","M"
"556","Slow","WEB","1","A","grade2","MCH",100," AC",14,3,1,0,"A","YES","YES","Mr","NO","0","2018","5",4,"Friday","2020","3",29,"Sunday","Business_Hour","morning","spring","M"
"557","Slow","WEB","0","A","grade1","Lon All",33,"OTHER",10,7,0,0,"B","YES","YES","Mr","YES","0","2018","11",27,"Tuesday","2019","7",15,"Monday","Business_Hour","morning","summer","M"
"558","Slow","WEB","0","A","grade1","Lon All",33," AC",14,2,3,0,"A","NO","NO","Mr","NO","0","2017","12",9,"Saturday","2018","7",24,"Tuesday","Business_Hour","morning","summer","M"
"559","Slow","WEB","1","B","grade1","Lon All",124," CC City",22,4,0,0,"A","NO","NO","Mr","NO","0","2018","2",13,"Tuesday","2020","7",1,"Wednesday","Closed","morning","summer","M"
"560","Slow","WEB","1","A","grade3","Lon Gat",45," AC",14,2,2,0,"A","NO","NO","Mr","NO","0","2018","5",28,"Monday","2019","4",13,"Saturday","Closed","morning","spring","M"
"561","Slow","WEB","0","A","grade1","OTHER",54," AC",12,2,1,0,"B","YES","YES","Mr","NO","0","2017","9",19,"Tuesday","2018","10",3,"Wednesday","Business_Hour","afternoon","fall","M"
"562","Slow","WEB","0","A","grade2","Lon Gat",28," AB",21,4,0,1,"A","YES","YES","Mr","NO","0","2017","10",6,"Friday","2018","4",19,"Thursday","Business_Hour","morning","spring","M"
"563","Slow","WEB","1","B","grade2","MCH",58," CC City",13,3,1,0,"A","YES","YES","Mr","YES","0","2018","9",6,"Thursday","2019","10",18,"Friday","Business_Hour","afternoon","fall","M"
"564","Slow","WEB","1","A","grade2","BH",19," AB",7,2,0,0,"B","NO","NO","Mr","NO","0","2017","11",9,"Thursday","2018","3",19,"Monday","Closed","morning","spring","M"
"565","Slow","WEB","0","A","grade1","MCH",64," AC",14,4,2,0,"A","NO","NO","Mr","NO","0","2018","1",25,"Thursday","2019","4",16,"Tuesday","Business_Hour","afternoon","spring","M"
"566","Slow","WEB","1","A","grade1","Lon Gat",66," AC",14,6,0,0,"A","NO","NO","Mr","NO","0","2017","4",10,"Monday","2018","7",18,"Wednesday","Closed","morning","summer","M"
"567","Slow","WEB","1","E","grade2","Any Airport",23,"OTHER",20,3,1,0,"None Required","NO","NO","Mr","NO","0","2017","3",4,"Saturday","2017","8",11,"Friday","Business_Hour","afternoon","summer","M"
"568","Slow","WEB","0","E","None","MCH",56," AB",21,5,1,0,"None Required","YES","NO","Mr","YES","0","2018","9",8,"Saturday","2019","10",1,"Tuesday","Business_Hour","morning","fall","M"
"569","Slow","WEB","0","A","grade2","MCH",79," AC",14,7,2,0,"A","NO","NO","Mr","NO","0","2017","4",8,"Saturday","2018","10",8,"Monday","Business_Hour","morning","fall","M"
"570","Slow","WEB","1","B","grade3","Lon All",15," CC City",19,4,0,0,"A","NO","NO","Mr","NO","0","2017","4",25,"Tuesday","2017","8",12,"Saturday","Closed","morning","summer","M"
"571","Slow","WEB","1","A","grade2","Lon Gat",39," AB",14,5,0,0,"B","YES","NO","Mr","YES","0","2018","12",6,"Thursday","2019","9",7,"Saturday","Closed","morning","fall","M"
"572","Slow","WEB","0","A","grade1","Lon Gat",88," AC",14,4,1,0,"A","NO","NO","Mr","NO","0","2017","2",5,"Sunday","2018","10",15,"Monday","Closed","morning","fall","M"
"573","Slow","WEB","1","A","grade1","MCH",55," JH Area",14,4,1,1,"A","NO","NO","Mr","NO","0","2017","10",1,"Sunday","2018","10",26,"Friday","Business_Hour","afternoon","fall","M"
"574","Slow","WEB","0","A","grade1","Lon Gat",84," AB",10,7,3,0,"None Required","YES","YES","Mr","NO","0","2017","3",9,"Thursday","2018","10",15,"Monday","Business_Hour","afternoon","fall","M"
"575","Slow","WEB","1","B","grade2","GG",78," NM AB Resort",14,3,1,0,"B","YES","YES","Mr","NO","0","2018","5",1,"Tuesday","2019","10",29,"Tuesday","Closed","morning","fall","M"
"576","Slow","WEB","1","A","grade1","Lon Heathrow",50," PP Area",10,4,3,0,"A","YES","NO","Mr","YES","0","2018","7",28,"Saturday","2019","7",13,"Saturday","Closed","morning","summer","M"
"577","Slow","WEB","1","A","grade2","Lon Gat",102," DC Drive",14,3,1,0,"B","YES","NO","Mr","YES","0","2018","9",7,"Friday","2020","8",19,"Wednesday","Business_Hour","morning","summer","M"
"578","Slow","WEB","0","A","grade2","Lon All",21," DC Drive",10,5,0,0,"B","YES","NO","Mr","NO","0","2017","2",16,"Thursday","2017","7",15,"Saturday","Closed","morning","summer","M"
"579","Slow","WEB","0","A","grade1","OTHER",33," AC",14,6,2,0,"A","YES","NO","Mr","NO","0","2017","2",17,"Friday","2017","10",2,"Monday","Closed","morning","fall","M"
"580","Slow","WEB","1","B","grade2","MCH",7," CC City",12,4,0,0,"A","NO","NO","Mr","NO","0","2017","5",29,"Monday","2017","7",22,"Saturday","Business_Hour","morning","summer","M"
"581","Slow","WEB","0","A","grade1","MCH",40," AC",14,6,2,1,"A","NO","NO","Mr","NO","0","2017","10",16,"Monday","2018","7",23,"Monday","Business_Hour","afternoon","summer","M"
"582","Slow","WEB","0","A","grade3","Lon All",68," AB",14,4,2,0,"A","YES","YES","Mr","NO","0","2018","4",28,"Saturday","2019","8",13,"Tuesday","Business_Hour","afternoon","summer","M"
"583","Slow","WEB","0","A","grade1","MCH",73," AC",14,2,2,0,"A","YES","NO","Mr","NO","0","2017","3",5,"Sunday","2018","8",3,"Friday","Business_Hour","morning","summer","M"
"584","Slow","WEB","1","A","grade1","MCH",49," AC",14,5,1,1,"A","YES","YES","Mr","NO","0","2017","4",16,"Sunday","2018","3",30,"Friday","Closed","morning","spring","M"
"585","Slow","WEB","1","A","grade2","Lon All",51," AC",14,2,3,0,"A","YES","YES","Mr","NO","0","2017","8",27,"Sunday","2018","8",20,"Monday","Closed","morning","summer","M"
"586","Slow","WEB","1","A","grade1","Lon All",84," AC",14,7,5,0,"A","NO","NO","Mr","NO","0","2017","10",7,"Saturday","2019","5",14,"Tuesday","Closed","morning","spring","M"
"587","Slow","WEB","1","A","grade2","Lon All",9," DC Drive",10,1,1,0,"None Required","NO","NO","Mr","NO","0","2017","10",16,"Monday","2017","12",18,"Monday","Business_Hour","morning","winter","M"
"588","Slow","WEB","1","B","grade2","Lon All",8," SF",10,2,0,0,"B","NO","NO","Mr","NO","0","2018","1",12,"Friday","2018","3",4,"Sunday","Business_Hour","morning","spring","M"
"589","Slow","WEB","1","A","grade2","Lon All",68," AC",10,2,2,0,"B","NO","NO","Mr","NO","0","2018","1",29,"Monday","2019","5",20,"Monday","Business_Hour","afternoon","spring","M"
"590","Slow","WEB","1","A","grade1","Lon All",39," AB",14,11,2,0,"None Required","NO","NO","Mr","NO","0","2017","1",16,"Monday","2017","10",20,"Friday","Closed","night","fall","M"
"591","Slow","WEB","0","A","grade1","MCH",75," AC",14,6,3,0,"A","NO","NO","Mr","NO","0","2017","3",11,"Saturday","2018","8",18,"Saturday","Business_Hour","morning","summer","M"
"592","Slow","WEB","1","A","grade1","Lon All",62," JH Area",14,2,3,0,"A","NO","NO","Mr","NO","0","2018","1",30,"Tuesday","2019","4",9,"Tuesday","Business_Hour","morning","spring","M"
"593","Slow","WEB","0","A","grade2","OTHER",37," NM AB Resort",14,2,2,0,"None Required","YES","YES","Mr","YES","0","2018","9",6,"Thursday","2019","5",23,"Thursday","Business_Hour","morning","spring","M"
"594","Slow","WEB","1","B","grade2","MCH",67," DC Drive",28,3,0,0,"B","YES","NO","Mr","NO","0","2017","3",4,"Saturday","2018","6",12,"Tuesday","Business_Hour","morning","summer","M"
"595","Slow","WEB","1","A","grade1","MCH",119," JH Area",14,2,0,0,"A","YES","YES","Mr","NO","0","2017","6",20,"Tuesday","2019","10",2,"Wednesday","Business_Hour","morning","fall","M"
"596","Slow","WEB","1","B","grade2","Lon All",37," LV",6,6,0,0,"B","NO","NO","Mr","NO","0","2018","3",12,"Monday","2018","12",1,"Saturday","Closed","morning","winter","M"
"597","Slow","WEB","0","A","grade2","Lon All",41," AC",14,2,2,0,"A","NO","NO","Mr","NO","0","2017","6",20,"Tuesday","2018","4",3,"Tuesday","Closed","morning","spring","M"
"598","Slow","WEB","0","E","None","Lon Gat",89," AC",14,5,0,0,"A","NO","NO","Mr","NO","0","2017","12",4,"Monday","2019","8",20,"Tuesday","Business_Hour","afternoon","summer","M"
"599","Slow","WEB","0","A","grade1","MCH",64," AC",14,7,0,0,"A","NO","NO","Mr","NO","0","2018","1",30,"Tuesday","2019","4",26,"Friday","Business_Hour","afternoon","spring","M"
"600","Slow","WEB","1","OTHER","grade2","Any Airport",65," AC",14,4,0,0,"A","NO","NO","Mr","NO","0","2018","5",10,"Thursday","2019","8",6,"Tuesday","Business_Hour","morning","summer","M"
"601","Slow","WEB","1","A","grade2","Lon Gat",63," AA Resort",14,2,2,0,"None Required","YES","NO","Mr","YES","0","2018","8",13,"Monday","2019","10",28,"Monday","Business_Hour","afternoon","fall","M"
"602","Slow","WEB","1","OTHER","None","MCH",45,"OTHER",14,2,0,0,"None Required","YES","YES","Mr","YES","0","2019","1",4,"Friday","2019","11",16,"Saturday","Business_Hour","afternoon","fall","M"
"603","Slow","WEB","1","A","grade2","Lon All",64," NM AB Resort",14,2,2,0,"None Required","YES","NO","Mr","YES","0","2018","7",27,"Friday","2019","10",18,"Friday","Business_Hour","afternoon","fall","M"
"604","Slow","WEB","0","A","grade1","Lon Heathrow",61," JH Area",14,2,3,0,"None Required","NO","NO","Mr","NO","0","2017","6",15,"Thursday","2018","8",14,"Tuesday","Closed","morning","summer","M"
"605","Slow","WEB","0","A","grade1","MCH",84," JH Area",14,7,0,0,"A","YES","NO","Mr","YES","0","2018","8",8,"Wednesday","2020","3",20,"Friday","Business_Hour","afternoon","spring","M"
"606","Slow","WEB","1","B","grade1","GG",79," DC Drive",14,3,0,0,"A","YES","YES","Mr","NO","0","2018","3",31,"Saturday","2019","10",5,"Saturday","Business_Hour","morning","fall","M"
"607","Slow","PHONE","0","A","grade2","Lon All",57,"OTHER",16,4,3,0,"B","NO","NO","Mr","NO","0","2017","4",12,"Wednesday","2018","5",18,"Friday","Business_Hour","afternoon","spring","M"
"608","Slow","WEB","0","A","grade1","Lon All",40," AC",14,5,1,0,"A","YES","YES","Mr","NO","0","2017","6",18,"Sunday","2018","3",31,"Saturday","Business_Hour","morning","spring","M"
"609","Slow","WEB","0","A","grade2","Lon All",28," IO Vista",14,2,0,0,"B","YES","NO","Mr","YES","0","2018","10",20,"Saturday","2019","5",2,"Thursday","Business_Hour","morning","spring","M"
"610","Slow","WEB","1","E","None","Lon Gat",13," AB",7,2,0,0,"None Required","YES","YES","Mr","YES","0","2019","1",17,"Thursday","2019","4",18,"Thursday","Closed","morning","spring","M"
"611","Slow","WEB","1","A","grade2","MCH",65," AC",11,1,2,0,"None Required","YES","YES","Mr","NO","0","2017","6",11,"Sunday","2018","9",10,"Monday","Closed","morning","fall","M"
"612","Slow","WEB","0","A","grade1","Lon Gat",80," AC",14,3,2,0,"A","YES","YES","Mr","NO","0","2017","4",4,"Tuesday","2018","10",17,"Wednesday","Business_Hour","afternoon","fall","M"
"613","Slow","WEB","1","B","grade2","GG",53," NM AB Resort",14,2,0,0,"A","YES","NO","Mr","YES","0","2018","9",8,"Saturday","2019","9",13,"Friday","Business_Hour","morning","fall","M"
"614","Slow","WEB","1","B","grade2","Any Airport",55," AC",20,3,0,0,"None Required","NO","NO","Mr","NO","0","2017","6",18,"Sunday","2018","7",12,"Thursday","Business_Hour","morning","summer","M"
"615","Slow","WEB","0","A","grade2","MCH",84," AC",21,2,0,0,"B","NO","NO","Mr","NO","0","2018","1",25,"Thursday","2019","9",7,"Saturday","Business_Hour","afternoon","fall","M"
"616","Slow","WEB","1","A","grade2","Lon Gat",68," AC",20,3,1,0,"None Required","NO","NO","Mr","NO","0","2018","4",19,"Thursday","2019","8",8,"Thursday","Closed","morning","summer","M"
"617","Slow","WEB","1","A","grade2","GG",57," DC Drive",14,3,0,0,"B","YES","NO","Mr","YES","0","2018","8",6,"Monday","2019","9",13,"Friday","Business_Hour","morning","fall","M"
"618","Slow","WEB","0","A","grade1","Lon All",105," JH Area",21,9,2,0,"A","YES","YES","Mr","NO","0","2017","11",3,"Friday","2019","11",6,"Wednesday","Closed","morning","fall","M"
"619","Slow","WEB","1","A","grade1","Lon All",10," AC",14,2,0,0,"A","NO","NO","Mr","NO","0","2018","6",9,"Saturday","2018","8",14,"Tuesday","Business_Hour","afternoon","summer","M"
"620","Slow","WEB","1","E","grade2","Lon All",53," AC",21,2,3,0,"A","YES","YES","Mr","NO","0","2017","7",15,"Saturday","2018","7",16,"Monday","Business_Hour","morning","summer","M"
"621","Slow","WEB","0","A","grade2","MCH",23," AC",14,2,3,1,"A","NO","NO","Mr","NO","0","2018","3",5,"Monday","2018","8",13,"Monday","Business_Hour","afternoon","summer","M"
"622","Slow","WEB","0","A","grade3","Lon Gat",62," AC",14,4,0,0,"A","NO","NO","Mr","NO","0","2017","9",22,"Friday","2018","12",1,"Saturday","Business_Hour","morning","winter","M"
"623","Slow","WEB","0","E","None","Lon All",40," AB",10,2,3,0,"None Required","NO","NO","Mr","NO","0","2018","1",13,"Saturday","2018","10",18,"Thursday","Business_Hour","afternoon","fall","M"
"624","Slow","WEB","1","B","grade2","MCH",48," CC City",7,2,0,0,"B","NO","NO","Mr","NO","0","2018","1",24,"Wednesday","2018","12",27,"Thursday","Closed","morning","winter","M"
"625","Slow","WEB","1","B","grade3","Lon All",88," DC Drive",14,2,0,0,"A","YES","NO","Mr","YES","0","2018","10",12,"Friday","2020","6",20,"Saturday","Closed","morning","summer","M"
"626","Slow","WEB","0","A","grade2","MCH",70," AC",14,1,1,0,"B","NO","NO","Mr","NO","0","2017","4",25,"Tuesday","2018","8",28,"Tuesday","Business_Hour","morning","summer","M"
"627","Slow","WEB","1","A","grade2","Lon Gat",33," AB",14,2,0,0,"B","YES","YES","Mr","NO","0","2018","1",19,"Friday","2018","9",2,"Sunday","Business_Hour","afternoon","fall","M"
"628","Slow","WEB","0","A","grade1","Lon All",29," JH Area",14,5,0,0,"None Required","NO","NO","Mr","NO","0","2019","1",28,"Monday","2019","8",24,"Saturday","Business_Hour","afternoon","summer","M"
"629","Slow","WEB","0","A","grade1","BH",79," AC",14,3,1,0,"A","NO","NO","Mr","NO","0","2017","2",3,"Friday","2018","8",7,"Tuesday","Closed","morning","summer","M"
"630","Slow","WEB","1","A","grade2","Lon Gat",30," AB",14,2,0,0,"B","NO","NO","Mr","NO","0","2017","8",15,"Tuesday","2018","3",13,"Tuesday","Closed","morning","spring","M"
"631","Slow","WEB","1","A","grade2","MCH",109," AC",14,2,0,0,"B","YES","YES","Mr","NO","0","2017","9",22,"Friday","2019","10",23,"Wednesday","Closed","morning","fall","M"
"632","Slow","WEB","1","B","grade1","OTHER",108," AB",14,9,2,0,"A","YES","YES","Mr","NO","0","2018","4",29,"Sunday","2020","5",30,"Saturday","Business_Hour","morning","spring","M"
